company_code1|company_code2|company_code3|company_code4|pay_type|pol_no|app_no|ins_date|eff_date|cur_code|pre_amt_all|usd_amt_all|pay_amt_all|usd_pay_amt_all|app_name|app_cst_no|id_no|cus_pro|sur_name|sur_id_no|sur_date|pay_date|cur_code2|sur_amt|usd_sur_amt|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|endorse_no|pt
"99730000"|"F1008933000019"|""|""|"11"|"P997309001201900000009"|"T997309001201900000029"|"190516"|"190515"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997309001201900000029"|"P997309001201900000009-03"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997309002201800000003"|"T997309002201800000004"|"180706"|"180707"|""|"null"|"null"|"null"|"null"|"♪(^∇^*)啦啦~"|"11200028000000271000000000"|"8000000271"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997309002201800000004"|"P997309002201800000003-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997312001201800000001"|"T997312001201800000015"|"180530"|"180531"|""|"null"|"null"|"null"|"null"|"承保数据"|"11200023903289038903280004"|"390328903890328"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997312001201800000015"|"P997312001201800000001-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997312001201800000009"|"T997312001201800000017"|"180530"|"180531"|""|"null"|"null"|"null"|"null"|"二狗子"|"21001128000000290000000000"|"8000000290"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997312001201800000017"|"P997312001201800000009-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997312001201800000028"|"T997312001201800000059"|"180710"|"180711"|""|"null"|"null"|"null"|"null"|"许露露"|"11200028327049732904709325"|"832704973290470932"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997312001201800000059"|"P997312001201800000028-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997312001201800000037"|"T997312001201800000078"|"181022"|"181023"|""|"null"|"null"|"null"|"null"|"许露露"|"11200028936474709274000002"|"89364747092740"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997312001201800000078"|"P997312001201800000037-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997312001201800000038"|"T997312001201800000082"|"181022"|"181023"|""|"null"|"null"|"null"|"null"|"许露露"|"11200028936474709274000002"|"89364747092740"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997312001201800000082"|"P997312001201800000038-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997312001201900000013"|"T997312001201900000018"|"190313"|"190314"|""|"null"|"null"|"null"|"null"|"蓝忘机"|"11200034075034907593400007"|"40750349075934"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997312001201900000018"|"P997312001201900000013-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997312001201900000019"|"T997312001201900000029"|"190416"|"190417"|""|"null"|"null"|"null"|"null"|"蓝忘机"|"11200034075034907593400007"|"40750349075934"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997312001201900000029"|"P997312001201900000019-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997312001201900000011"|"T997312001201900000030"|"190124"|"190125"|""|"null"|"null"|"null"|"null"|"许露露"|"11200099043790347573409571"|"90437903475734095793"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997312001201900000030"|"P997312001201900000011-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997312001201900000018"|"T997312001201900000037"|"190411"|"190412"|""|"null"|"null"|"null"|"null"|"蓝忘机"|"11200034075034907593400007"|"40750349075934"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997312001201900000037"|"P997312001201900000018-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997312001201900000021"|"T997312001201900000041"|"190516"|"190517"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997312001201900000041"|"P997312001201900000021-03"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997312001201900000022"|"T997312001201900000043"|"190516"|"190517"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997312001201900000043"|"P997312001201900000022-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997312001201900000014"|"T997312001201900000045"|"190313"|"190314"|""|"null"|"null"|"null"|"null"|"蓝忘机"|"11200034075034907593400007"|"40750349075934"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997312001201900000045"|"P997312001201900000014-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997312001201900000023"|"T997312001201900000049"|"190516"|"190501"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997312001201900000049"|"P997312001201900000023-03"|"20191013000000"
"33640000"|"F1008933000020"|""|""|"11"|"P336406016201800000003"|"T336406016201800000009"|"181207"|"181208"|""|"null"|"null"|"null"|"null"|"秦羽"|"11200011101011980010101174"|"110101198001010117"|"11"|""|""|""|""|""|"null"|"null"|"11"|"秦羽"|"null"|"null"|"T336406016201800000009"|"P336406016201800000003-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997302005201900000018"|"T997302005201900000038"|"190521"|"190522"|""|"null"|"null"|"null"|"null"|"秋田犬"|"11200035123123245000000000"|"5123123245"|"11"|""|""|""|""|""|"null"|"null"|"11"|"秋田犬"|"null"|"null"|"T997302005201900000038"|"P997302005201900000018-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306002201900000006"|"T997306002201900000018"|"190411"|"190412"|""|"null"|"null"|"null"|"null"|"许露露"|"11200028000000057000000000"|"8000000057"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306002201900000018"|"P997306002201900000006-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306002201900000007"|"T997306002201900000020"|"190411"|"190411"|""|"null"|"null"|"null"|"null"|"许露露"|"11200028000000057000000000"|"8000000057"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306002201900000020"|"P997306002201900000007-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306002201900000010"|"T997306002201900000034"|"190514"|"190515"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306002201900000034"|"P997306002201900000010-07"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306002201900000011"|"T997306002201900000036"|"190515"|"190516"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306002201900000036"|"P997306002201900000011-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306002201900000005"|"T997306002201900000042"|"190327"|"190326"|""|"null"|"null"|"null"|"null"|"许露露"|"11200028000000057000000000"|"8000000057"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306002201900000042"|"P997306002201900000005-04"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306002201900000008"|"T997306002201900000045"|"190508"|"190509"|""|"null"|"null"|"null"|"null"|"许露露"|"11200028000000057000000000"|"8000000057"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306002201900000045"|"P997306002201900000008-03"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306002201900000012"|"T997306002201900000053"|"190515"|"190501"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306002201900000053"|"P997306002201900000012-03"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306002201900000018"|"T997306002201900000080"|"190604"|"190605"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306002201900000080"|"P997306002201900000018-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306002201900000045"|"T997306002201900000121"|"190823"|"190824"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306002201900000121"|"P997306002201900000045-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997306016201800000001"|"T997306016201800000005"|"180511"|"180512"|""|"null"|"null"|"null"|"null"|"飞天大圣-李衮"|"21100033124125123124500002"|"31241251231245"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306016201800000005"|"P997306016201800000001-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306016201800000003"|"T997306016201800000009"|"180511"|"180511"|""|"null"|"null"|"null"|"null"|"飞天大圣-李衮"|"21100033124125123124500002"|"31241251231245"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306016201800000009"|"P997306016201800000003-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306017201800000008"|"T997306017201800000020"|"181105"|"181105"|""|"null"|"null"|"null"|"null"|"女司机"|"21100015123124312512400007"|"51231243125124"|"12"|""|""|""|""|""|"null"|"null"|"11"|"秦羽"|"null"|"null"|"T997306017201800000020"|"P997306017201800000008-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306017201800000009"|"T997306017201800000022"|"181105"|"181106"|""|"null"|"null"|"null"|"null"|"女司机"|"21100015123124312512400007"|"51231243125124"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306017201800000022"|"P997306017201800000009-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306017201800000014"|"T997306017201800000033"|"181109"|"181109"|""|"null"|"null"|"null"|"null"|"驾驶培训学员意外上海保险"|"21001122134321421400000000"|"21343214214"|"12"|""|""|""|""|""|"null"|"null"|"11"|"秦羽"|"null"|"null"|"T997306017201800000033"|"P997306017201800000014-03"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306018201900000006"|"T997306018201900000016"|"190307"|"190206"|""|"null"|"null"|"null"|"null"|"测试团单"|"21001116134324325436000000"|"6134324325436"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306018201900000016"|"P997306018201900000006-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306018201900000007"|"T997306018201900000018"|"190307"|"190308"|""|"null"|"null"|"null"|"null"|"测试团单"|"21001116134324325436000000"|"6134324325436"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306018201900000018"|"P997306018201900000007-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997306018201900000016"|"T997306018201900000049"|"190312"|"190313"|""|"null"|"null"|"null"|"null"|"玉藻前葫芦兄弟黑科技股份有限公司"|"21001128000000008000000000"|"8000000008"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306018201900000049"|"P997306018201900000016-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306018201900000020"|"T997306018201900000057"|"190321"|"190322"|""|"null"|"null"|"null"|"null"|"百里旅行"|"21001114601061978041512286"|"460106197804151228"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306018201900000057"|"P997306018201900000020-04"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306020201900000012"|"T997306020201900000024"|"190124"|"190125"|""|"null"|"null"|"null"|"null"|"王晓"|"11200021231355461543561001"|"1231355461543561"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306020201900000024"|"P997306020201900000012-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306020201900000008"|"T997306020201900000025"|"190124"|"190101"|""|"null"|"null"|"null"|"null"|"王晓"|"11200021231355461543561001"|"1231355461543561"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306020201900000025"|"P997306020201900000008-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997306020201900000016"|"T997306020201900000041"|"190128"|"190129"|""|"null"|"null"|"null"|"null"|"飞行员执照丧失测试UAT"|"21001122343252352353250006"|"234325235235325"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306020201900000041"|"P997306020201900000016-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997306020201900000020"|"T997306020201900000050"|"190129"|"190130"|""|"null"|"null"|"null"|"null"|"许露露"|"11200023487509374090000000"|"348750937409"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306020201900000050"|"P997306020201900000020-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306020201900000024"|"T997306020201900000055"|"190130"|"190131"|""|"null"|"null"|"null"|"null"|"许露露"|"11200023487509374090000000"|"348750937409"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306020201900000055"|"P997306020201900000024-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306020201900000025"|"T997306020201900000057"|"190130"|"181231"|""|"null"|"null"|"null"|"null"|"许露露"|"11200038493905743907943005"|"8493905743907943"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306020201900000057"|"P997306020201900000025-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306203201911000038"|"T997306203201913000038"|"190128"|"190226"|""|"null"|"null"|"null"|"null"|"九鼎记"|"21001121324354657123512377"|"132435465712351237"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306203201913000038"|"P997306203201911000038-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997306802201800000009"|"T997306802201800000019"|"180202"|"180203"|""|"null"|"null"|"null"|"null"|"阿斯蒂芬1"|"11200042343212323000000000"|"2343212323"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306802201800000019"|"P997306802201800000009-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997307101201800000008"|"T997307101201800000022"|"181009"|"181009"|""|"null"|"null"|"null"|"null"|"狗十三"|"21100015132132143251300000"|"51321321432513"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997307101201800000022"|"P997307101201800000008-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997307101201800000009"|"T997307101201800000024"|"181009"|"181010"|""|"null"|"null"|"null"|"null"|"狗十三"|"21100015132132143251300000"|"51321321432513"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997307101201800000024"|"P997307101201800000009-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997307101201800000011"|"T997307101201800000027"|"181009"|"181010"|""|"null"|"null"|"null"|"null"|"狗十三"|"21100015132132143251300000"|"51321321432513"|"12"|""|""|""|""|""|"null"|"null"|"11"|"狗十三"|"null"|"null"|"T997307101201800000027"|"P997307101201800000011-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997307601201800000006"|"T997307601201800000013"|"180424"|"180425"|""|"null"|"null"|"null"|"null"|"noodles"|"11200022134567890000000000"|"213456789"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997307601201800000013"|"P997307601201800000006-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997307602201800000005"|"T997307602201800000010"|"180425"|"180426"|""|"null"|"null"|"null"|"null"|"朱仝"|"21100092134567876543000007"|"2134567876543"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997307602201800000010"|"P997307602201800000005-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997307802201800000004"|"T997307802201800000008"|"180425"|"180426"|""|"null"|"null"|"null"|"null"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997307802201800000008"|"P997307802201800000004-01"|"20191013000000"
